8143 26683
4124 5800 -636
3861 5593 931
5107 1262 511
664 5482 -330
6788 2511 -813
3474 7236 -731
3174 467 -581
5988 2491 -820
6967 7461 -202
2184 6823 659
129 6125 761
4548 5193 -202
5524 5198 -3
4045 1252 505
1386 1036 162
2754 6902 965
1372 4435 988
2784 2342 814
6014 2251 -112
2995 8097 232
5866 2111 110
1410 368 881
5177 1614 557
1475 1332 905
7905 727 -917
946 5633 -31
1145 3709 -250
3144 8109 -580
829 6209 474
1736 2028 584
7305 2659 91
1773 2373 -366
7998 6622 168
2221 3297 143
4028 4042 -615
1046 3532 598
4257 4999 330
6794 6289 370
5008 5562 -975
970 2473 -238
3480 4158 -395
655 1417 244
4666 7813 -95
6611 2940 -770
3156 4695 -990
4932 2636 28
6904 7049 -755
5385 7892 -520
721 1088 -233
2752 5693 783
7114 7318 -143
7673 3543 -477
7430 3496 307
5813 2616 192
455 7067 646
4940 4796 -882
1541 2164 880
555 7169 504
971 3724 785
8082 1580 673
2062 1984 685
2852 6922 -935
7023 3535 306
7323 2111 219
1390 7315 922
6945 6946 -580
732 617 766
6885 1019 325
1658 1673 765
2108 4740 902
6722 6904 314
3480 6605 -86
1447 3626 468
2953 813 -435
4533 4073 -777
2161 2175 -878
3794 6838 -547
5025 3618 -717
2550 6727 -485
2062 4161 -251
5220 6100 -841
4620 6703 -860
2333 4424 -186
5928 6009 106
767 103 626
2804 7723 -544
5758 1769 -858
4152 730 -881
648 4414 -729
5309 1155 -565
8068 6399 -970
1287 7686 -887
3723 5752 -840
3845 6372 194
6300 5485 -441
2440 1287 711
7784 5450 -999
2068 1240 -144
3000 3705 -723
2794 4218 744
2514 382 439
5459 314 -66
6357 4463 -914
885 5255 -801
6148 3072 -867
5691 2481 -197
2328 2634 500
2924 563 248
3239 4434 -294
2027 1249 -313
5403 3573 -484
8069 6706 -422
6581 4632 486
7020 5507 926
2385 5726 -333
2966 918 372
4692 1946 443
5744 3919 555
7920 4744 205
2922 4610 319
2546 5780 -872
5342 2820 463
4299 3961 913
7570 4631 -928
6138 290 572
2385 1274 356
5000 7076 538
1516 892 -390
1683 7620 -50
594 107 812
7687 5076 -168
2910 5140 -641
4306 57 -978
7897 5332 233
3660 1389 -579
3752 7007 874
8139 7306 -722
1695 318 -29
6210 3511 121
3976 3413 -932
3728 6309 -713
4345 985 -285
6036 3715 79
8113 1826 -648
3370 7475 -744
4168 4136 943
72 1060 454
3973 7148 -544
1188 5692 152
2765 4261 674
7706 3412 -712
4097 687 884
2491 3855 345
5665 67 -927
1020 5617 827
3530 2349 -876
3141 1623 87
629 8065 -251
8138 7691 278
573 3181 103
7090 2711 85
6633 1553 -125
7562 6479 -634
7297 5702 -508
4675 4632 677
3147 4460 -208
4917 396 239
7602 5359 657
6904 1928 190
6852 5024 646
7922 3661 200
6429 1023 -771
5301 4438 889
4906 1300 -145
2543 685 958
1649 2633 -604
5719 5497 671
1393 2439 -319
1159 1665 234
5139 7703 -163
591 3485 -126
3260 447 -448
6690 5172 662
1172 4895 -87
4398 4665 903
1646 6032 -228
5439 6909 85
1173 1042 305
6444 2938 559
5992 4880 327
6194 2911 -345
4273 2235 700
1836 5425 -668
1248 5649 696
3441 1179 940
5679 2321 -499
1152 2006 -884
2235 3412 -726
7400 6762 249
5260 189 727
4509 2454 -28
3648 3124 -847
6186 4346 787
4457 6435 896
689 5132 -574
7802 618 531
6833 2943 406
3192 1954 -736
312 4502 -966
7661 1200 279
4227 4912 -971
7433 6155 -557
5937 2330 -782
6614 2787 -971
5927 6539 -735
4111 4335 -542
2240 5774 -944
219 1061 -323
3923 2016 -474
7689 2546 999
5584 4313 497
3161 2753 108
3830 821 -418
7767 1420 440
7825 5191 628
780 1165 909
1313 4478 97
4803 900 604
199 263 290
1677 4808 -586
5552 4897 325
2899 118 986
7333 2949 466
2743 6235 -214
1680 5088 -980
1344 317 8
3818 2586 577
6922 3944 165
1819 1836 -770
210 7966 -434
2476 6235 752
6044 3646 -502
4970 5179 -276
5097 1997 -950
1640 357 -294
5620 1375 690
2835 5403 696
2845 6675 -432
2517 7355 171
2961 7792 351
3315 3370 624
3414 951 -947
4824 3538 377
4918 2058 -197
221 4585 -815
1713 2476 -721
7057 1243 -81
3652 1853 -451
4542 665 297
4522 6966 -242
2527 5561 995
7971 7806 -872
2884 8060 -125
7247 5833 -245
6726 6992 983
5399 3474 648
6457 1568 322
2656 5689 -321
7857 4177 138
3173 3565 898
312 7110 55
6145 3262 747
4709 285 -710
3351 2820 393
208 898 85
6384 3804 -109
5457 6398 -943
2332 5573 575
2266 6609 -391
5936 1753 -122
6578 2620 501
1875 7922 -34
3416 3203 819
670 3577 -766
7265 234 772
7400 1856 -543
6343 7317 397
1087 2339 -552
2584 5171 -180
3759 3726 -761
7967 7501 601
4164 5936 678
2078 8076 -841
4199 5222 -964
7646 6085 -867
6266 5562 -82
3152 6146 200
2803 4238 383
8136 1689 951
2794 3644 6
7293 3587 -343
6131 6480 -119
2122 2670 218
520 3208 -992
3807 1271 943
5463 883 -452
8032 7868 -944
5035 6094 834
6246 7438 564
6151 2458 -168
3138 3978 -296
5406 6260 -73
5518 1805 587
2208 3094 363
923 357 594
4917 4195 -487
612 147 977
1759 156 174
6668 214 916
2335 6931 -441
7485 2282 -530
3306 5635 396
3366 7359 -465
6628 4331 71
7789 6365 -492
5097 3438 -26
6478 799 988
7272 7180 634
2192 5289 -275
4699 3496 948
75 1523 247
4730 2887 -907
5828 7305 912
7223 1554 -831
6549 3413 213
814 1477 15
7377 6744 622
3850 7572 753
4257 955 -312
4492 4660 -490
6973 1459 7
669 7484 915
5537 3411 529
3737 5474 -291
1766 7995 -807
4749 7300 -380
5208 7962 689
4937 4186 -443
6825 2439 -159
4468 3793 -389
791 4141 888
4576 5818 882
6710 6892 -749
3994 5346 810
3492 7834 550
5417 6098 -724
5454 4614 817
4254 551 323
4306 5332 -262
5163 4243 419
2436 3680 403
6963 7539 -799
7957 3293 616
422 3979 -721
5805 4703 -924
4426 5666 -569
7403 1883 352
1899 856 -978
8004 5915 683
7949 4221 -160
6062 562 343
3776 7499 173
6303 963 -750
2510 4022 198
7469 248 284
1715 2502 835
6591 7997 972
2689 4168 508
4533 4832 -813
1108 5766 -158
6327 3111 -877
7076 4197 815
5103 6267 -615
6121 7100 690
1140 4705 98
491 6696 -133
5887 7925 906
2385 93 -279
5297 2821 833
1473 6871 200
5521 3914 -211
3367 1363 953
5545 284 -470
5009 3526 405
6652 4627 -483
3473 7520 -292
1073 2324 -592
4641 4649 -670
1362 1541 -307
1953 2909 940
6609 4132 -97
5073 1536 642
751 2763 742
7938 55 -600
2109 3781 -452
4504 4045 -401
5737 4973 674
4126 7873 -987
1937 943 -960
643 4080 -231
3376 5407 -36
544 4221 37
2582 3208 -582
903 7346 391
7335 6421 679
2439 5538 -727
1159 8071 467
8091 6966 -522
2954 1170 764
35 3122 158
2597 6438 218
3977 7835 -88
3792 3323 -165
7309 534 19
2760 6482 1000
4155 2028 587
8100 5018 907
635 6951 -625
6059 2365 986
7559 5800 -575
4135 3542 -828
5605 1681 -241
7114 6923 69
5198 7198 -795
7210 4404 937
697 3358 -989
5493 3074 -830
2024 5498 -478
5947 6646 690
1248 3954 -556
2983 412 352
7755 4583 -68
6234 3043 -740
1133 4424 -510
6486 7364 129
5661 1004 189
2078 6616 -604
4763 4856 66
7590 7982 -621
3818 6036 -501
3448 1954 576
7003 4712 815
3472 1785 -322
7465 6798 980
7773 1632 -438
1515 7573 446
2252 5329 -797
6294 4653 661
7576 4211 -694
6121 4079 -560
2534 3326 -102
1736 6325 -677
69 5063 -213
2451 7406 434
2072 6830 -333
7403 4788 -479
4930 2069 349
7053 2328 394
4199 5128 373
8025 7817 -649
2458 7429 -839
2489 7112 -740
7046 3339 309
2982 2171 -666
4922 4110 19
2023 6623 707
3650 709 863
4939 1771 -846
6567 3772 -33
6312 1243 328
7924 888 872
5629 1981 731
4582 5029 -367
7147 1634 327
4630 794 -152
4910 4655 -839
1807 5851 266
1322 3373 945
7410 6677 -888
110 6034 -539
4420 6304 -630
305 5850 -272
1139 1415 -176
7782 6187 -205
2565 305 -34
7470 1092 -443
2325 2874 -718
7987 2957 -329
5800 7177 -942
636 7287 590
1355 2843 945
8052 3973 -957
2111 3259 370
5753 7766 -478
5658 1815 413
6692 1349 515
4805 3427 -78
5604 6843 584
1667 5518 -242
1314 4232 324
6413 2885 583
2815 565 -749
6976 2287 151
3540 7545 -495
1282 5792 538
6821 5578 -625
6712 6915 -588
7314 4231 -639
6054 2625 -103
3633 3661 783
7055 7417 -45
4661 3 327
3352 6964 776
6354 2241 -975
7971 5122 -233
560 3145 -119
3119 6045 -153
4295 7936 422
5004 4424 285
7261 380 164
8000 2223 -948
117 672 316
3434 6862 -197
5770 2926 618
4637 4577 -807
783 6411 -355
6797 193 264
6721 8062 -777
3851 6187 487
801 2394 210
1980 883 958
4642 1983 -632
429 7654 389
4153 1704 168
1782 8064 -100
2411 7889 24
2820 1039 -770
1481 688 281
3761 407 -731
6926 7003 -899
7540 4193 -528
7783 1742 -647
629 4481 171
2503 5835 -299
607 4953 -918
7449 4385 -111
630 7464 447
95 2567 -939
5468 6210 146
483 2949 -770
4917 3673 -836
4299 5464 -706
993 6578 397
1352 1874 425
4693 800 870
3312 2506 607
6768 2602 593
7711 1854 409
2235 1641 -66
7193 5613 624
6121 1874 738
4931 1311 -946
2487 1204 937
5429 613 -66
3848 5885 -5
203 5460 458
7099 3399 930
7238 3594 437
5579 4034 -758
3181 256 702
7841 7984 443
7515 7827 -435
3306 5997 516
4125 309 442
6074 7800 935
376 7815 601
7459 7363 650
6723 1573 83
1592 6571 267
2395 2341 -589
2526 3362 -401
7806 2932 -638
7059 6437 160
5595 4621 978
4110 2935 -548
6114 5124 -828
4990 5281 -718
4017 3469 617
1034 7360 -602
4102 6465 -317
2464 1056 -573
6858 2100 -77
1819 5398 131
5293 4360 -547
1239 2490 -785
4999 1987 525
2494 349 326
3071 4824 332
8142 5367 442
6540 4305 351
7609 14 518
5390 1460 -947
7500 2738 217
817 6718 -145
1409 8104 123
5694 620 570
3074 1789 606
2605 21 970
1608 7437 -602
1376 6844 -932
4439 194 920
6176 4247 -340
379 6783 501
816 5187 525
4027 239 182
3317 7440 587
377 6400 614
3969 4044 -852
1848 6613 -69
3051 2976 731
8024 488 911
7740 7568 575
7505 6133 104
4103 7413 -877
6961 5089 448
6053 3952 -552
3350 587 35
2019 6049 -223
913 5693 410
4042 7062 22
1741 6459 -865
2924 4716 -376
3322 2943 635
7581 4715 89
6863 1814 -296
6428 1651 -754
1350 1855 -838
3945 5650 -555
3039 107 -710
6064 7392 -24
4339 7371 639
53 5371 352
716 2877 663
1839 3595 195
6163 4438 919
2221 6777 568
2189 7432 -196
5414 3916 696
6277 6840 764
6247 477 -148
3411 4021 -263
1765 7347 140
6973 5648 618
4203 2918 654
2068 5128 61
2990 7422 -411
5193 5 -317
5616 975 635
7012 135 -987
1671 7799 -820
7033 1885 311
7757 650 -567
4820 5840 707
4959 1119 -699
885 3200 -135
5462 7514 518
1016 4921 -593
22 5196 380
5550 3993 -566
7896 601 319
108 5913 -806
1952 4192 -419
7087 1912 -203
7692 2722 883
4891 6898 987
2086 2485 952
866 5028 379
5735 1430 536
6180 7622 -318
6234 480 418
6012 8088 838
420 6271 624
5364 4483 812
2221 3659 380
7837 5027 -499
2691 5661 793
5041 110 190
506 7937 609
6348 2917 493
3764 4380 256
3079 707 702
7943 3446 238
5885 1764 625
3296 2194 827
810 5700 2
4998 1929 -291
1439 5210 -269
250 5390 -13
7774 400 -527
697 7951 -239
2775 7264 772
1489 1546 61
3338 4841 522
4020 4393 482
4516 2546 205
4377 4856 -2
3976 7289 -580
1340 264 -279
276 4659 460
2414 6807 677
8137 6611 -494
1615 3235 -689
5381 4436 -289
3240 54 244
3713 5430 -263
5158 3070 144
4241 2855 707
6145 1804 725
4825 6843 227
5007 7975 362
3579 96 143
7960 7186 78
3779 5275 -307
3833 4942 -9
3096 6607 619
4442 2481 -625
2313 3861 -880
4108 1738 431
7038 7539 -123
788 586 126
5486 4999 -306
4655 6357 87
3315 817 -375
3897 4224 -302
2077 6453 -581
5953 73 -346
149 42 -800
7549 5029 -502
6012 5956 -655
3259 3411 525
6227 1425 -691
4675 4842 131
1902 3400 -578
25 5523 108
2710 5917 -761
6415 6933 903
1517 388 343
7319 7712 748
2627 2254 170
7060 690 -226
6520 3531 -632
5744 4818 -475
604 4141 625
2393 3186 -583
772 2418 946
6392 639 -382
3659 4736 378
2516 5723 115
7452 6551 -991
3548 3556 949
7783 7564 524
4191 6614 -513
4784 5534 878
358 951 -536
5684 210 -61
2931 2260 377
6916 5262 -99
6257 2806 226
7039 1996 164
2945 3596 -130
2507 2242 -582
4796 2877 580
6787 268 -610
1242 3864 650
1640 4774 673
3616 2344 165
3924 5972 190
7434 5628 -348
7322 2501 -619
4219 4211 297
3977 3061 -686
5766 706 -835
3805 3386 617
4137 4507 -269
5328 4447 729
7796 2102 483
3617 1029 813
528 1658 419
2298 4244 -14
2268 3124 -856
5023 8086 -346
7030 3289 -603
3839 6799 -905
6990 7984 -396
969 4874 626
5294 4236 -917
2166 374 -880
6078 861 -546
4626 5744 938
4810 5448 158
6065 1484 -99
7242 7097 458
1559 5443 -504
2724 6081 -569
4977 2925 -184
1302 7972 -384
7857 2334 -19
4021 1691 -436
2133 3850 -311
2364 3493 -485
7578 7849 -913
7856 3745 -133
1069 3490 -123
6053 4065 197
3832 2741 -872
4912 6057 916
221 999 -793
5658 7515 504
7649 5584 105
111 1859 -861
4222 3381 -658
4279 2084 620
964 177 -781
1439 4653 950
6228 71 691
4303 1004 501
4633 1895 -959
2153 4941 516
120 6798 -771
3468 5411 346
3746 390 693
499 4043 -128
6378 6774 159
1969 7827 237
3703 3453 557
2599 313 58
7326 3378 860
7466 4297 330
4867 7323 848
539 2479 802
5623 3963 -671
5618 198 283
3779 5260 -666
603 655 20
3348 5163 -346
1187 3282 336
4125 1222 -993
1825 5980 816
5662 3942 -658
6309 3240 -761
5067 4727 -447
3860 4161 135
6711 6238 921
4497 4348 863
3871 1083 -237
7298 6280 240
5303 5742 467
2840 1315 501
766 467 -154
497 8095 287
959 7132 809
2493 1588 -86
3700 6529 -845
7691 1502 476
183 1213 -514
7081 8053 986
3687 661 -850
912 255 347
3175 2051 -906
3147 5869 426
6220 3593 115
8135 4193 -383
7142 549 279
1394 5991 -359
564 5207 -240
4600 855 -497
4642 5167 -500
128 1082 -903
4250 3467 19
3092 3899 840
4970 5864 486
6316 797 -526
6437 5275 -484
1749 7848 -128
3367 1259 -954
2673 5350 -422
1152 2160 -278
1761 6688 90
7544 7611 -384
4453 758 191
3783 6131 928
6544 1632 480
6440 6583 550
6863 4326 -814
8096 5938 -802
4177 4723 -202
2671 265 -355
5322 7386 -945
1653 960 -376
5459 1123 505
4882 433 553
1372 6733 -468
5890 5440 -46
5672 1741 -534
7005 2075 -356
3362 6385 -676
537 2693 -292
3901 1161 219
6320 7252 350
1986 4858 95
7960 4873 643
3842 3079 -58
3774 28 -66
1260 6361 -209
7839 1264 -66
645 3582 -416
5074 968 814
1374 5225 -472
3904 7432 92
475 2429 199
2103 2649 -428
1200 6298 169
1835 1382 417
4781 2631 954
3747 7064 -212
7265 1873 -789
6776 7943 -954
6151 218 -487
5708 254 111
519 3038 519
816 6447 -795
5596 4427 621
926 4922 -681
6454 7528 -222
6151 5687 -429
2336 1672 302
6524 8072 302
4237 7243 -771
7630 6894 -831
116 1031 -147
978 3309 -538
3010 8015 -399
3609 4491 -790
869 517 -363
5505 1174 -935
2932 5990 -205
4248 4766 371
886 5137 -649
1211 4075 -765
6567 2278 -458
3622 7114 748
8015 737 238
3566 4471 -440
6862 2455 519
8136 3194 -109
6497 1239 42
1231 2825 -90
621 7439 -21
4633 7382 -678
1391 1373 973
3031 3089 -701
3146 6369 -679
6549 5602 -556
824 6720 285
2128 4913 -847
5563 5502 913
1614 1072 292
5600 4068 775
2327 7548 -587
4351 6180 3
7913 6928 -376
7976 1590 -413
5785 2301 -42
4306 1220 -311
2451 2760 -220
3238 2141 -91
6227 7716 702
5224 3431 33
6085 2380 -17
2915 6027 -346
513 7884 802
136 6141 -41
734 3266 449
5269 7850 -481
6390 156 -726
7160 4987 -863
282 5727 43
6275 5733 -847
839 7751 608
8102 3724 133
1005 1155 755
7423 5396 -481
5202 6328 243
4196 6406 -744
630 4005 765
5948 5525 -846
721 6964 215
7575 4175 724
7366 1826 -357
2379 6519 942
3302 4846 -695
2236 611 -769
4101 5768 -959
8020 6584 -275
1738 134 -282
4971 7369 -278
487 6844 -333
7289 1227 806
4329 2083 -361
725 3450 531
1072 7714 -572
3732 2174 702
2950 4777 22
5171 3436 15
1569 5149 -278
364 730 715
4513 2512 -66
6219 6732 625
7057 2634 45
7113 4724 563
5193 6350 814
7238 2179 145
1838 6504 235
451 5426 850
3010 7040 -699
7032 5354 338
5057 5310 -966
3855 7649 703
8067 5475 -5
7646 4242 875
3190 5540 10
2235 2003 501
7118 7334 416
4339 2993 673
3762 4115 137
6145 7407 -993
7310 3896 -173
7549 7590 841
903 1305 -152
1950 2179 19
3667 4758 -820
3190 6588 -630
1073 4243 615
6277 5744 -399
2395 2686 -637
1111 3551 -388
7364 1056 -138
2450 3608 285
2415 4526 193
4738 7236 270
7365 1136 866
7677 7421 -630
4259 156 -663
294 286 -421
7413 2080 -313
7620 6822 576
7939 3389 -757
7117 2639 737
4298 2808 -527
1693 4671 -178
2909 4063 620
6231 2265 -690
4868 5095 -346
623 2594 820
3541 621 -960
2444 7230 -732
1762 7381 873
7701 339 -146
3992 7487 292
5396 6518 -392
1824 2615 -912
645 5654 229
4653 3012 457
6454 4030 -551
7272 6931 292
7459 1596 -232
7272 6122 274
649 1895 -531
442 7194 161
6538 255 -489
4625 6089 706
3594 2388 -725
7365 2257 573
4113 249 -218
3509 4501 938
684 121 -375
3259 5585 -297
6001 6417 689
3455 3763 -392
4298 789 124
1303 7046 -26
5297 5563 -740
5796 3213 664
3169 4996 -458
3127 6318 14
5596 4407 -297
2998 4278 757
1925 591 -643
4290 2643 -959
4981 690 554
3736 2211 119
6662 2881 -560
4304 6819 914
7980 5659 -475
7147 5188 611
7190 7626 -311
3304 5983 782
4180 1375 532
803 325 591
3708 3719 -93
4108 5069 -655
4222 2589 -120
1330 6490 734
834 55 -774
3042 5098 -742
3769 5891 143
516 1612 -844
6817 6422 -29
4275 7135 -16
1293 7816 339
3005 2448 166
3992 2827 332
4189 8085 -215
5417 306 351
1799 6488 -279
4088 533 -125
5988 5721 575
2565 1091 395
2165 3532 904
3476 5562 730
339 4705 858
5935 5693 214
6292 3767 541
429 3200 -259
2868 2248 -967
2521 6344 -246
776 162 877
6930 8071 -443
5424 49 -253
5213 6037 -546
4778 4942 -97
2102 6631 -1000
7759 7785 396
5454 4225 238
2382 4611 -557
3423 52 -351
1250 6891 25
1137 6812 -682
6671 7881 -194
3821 6125 989
5407 2242 987
2241 2804 -809
1483 4891 -259
2492 7465 -338
791 6190 -124
3306 6482 -248
6394 4168 809
3775 7728 -94
2529 723 -854
6051 2238 -471
3616 6501 -934
2227 3419 203
620 3941 846
2055 3517 -44
331 5821 -284
5466 2880 585
7798 3964 -753
7127 4875 397
544 2020 526
1109 1569 359
6077 7854 -391
4297 3804 -720
1316 1660 178
5916 1000 -16
2485 7198 -851
1383 2509 -349
3182 1722 -595
7155 7994 -479
7482 6104 107
3956 5104 595
1297 3412 -608
685 1217 920
6219 4607 916
2796 5478 -186
7190 5246 -91
1069 5209 -563
553 7480 -978
3682 3602 809
2682 2066 -525
789 1200 -406
5623 5160 -661
2935 570 -730
8068 3599 367
2042 2633 -574
3791 2732 -974
4950 6229 904
3192 5244 287
2867 4290 -852
7650 472 -518
3671 2481 -839
4506 6236 67
404 3743 -137
3171 173 411
2082 5788 1000
3726 7779 -483
4803 7270 -620
2623 8058 582
6665 4538 -212
4512 4690 3
7141 6045 -898
5794 3795 -138
929 7631 -510
6904 8016 76
4286 4547 813
4925 7677 -447
5396 1337 -213
7230 4074 -901
3653 6203 -911
5339 5973 36
818 5726 -170
6133 1119 -444
4328 8095 -156
1641 82 591
4018 2802 95
2061 3626 531
6529 1769 777
4552 7971 -92
4725 4195 -25
2872 6781 -36
642 5682 711
6478 5134 -819
4528 6972 -864
3535 3328 996
7463 880 826
6295 2958 919
659 2999 175
1347 5912 -641
5627 1037 99
1619 2919 835
2921 1278 177
6561 6437 528
5456 6232 623
3360 633 -955
1962 7106 -852
6617 1457 -224
5434 6003 130
6392 2924 879
8120 6871 -720
1200 7575 794
4852 2832 -157
236 5303 713
6798 6804 -118
5625 6242 -979
4958 5463 608
4149 7376 867
6685 5917 -954
3984 6430 925
275 3331 -328
3849 2807 723
3533 7035 -700
3505 6057 25
1640 2525 254
7570 6571 925
3740 3349 -412
1531 3446 -275
7293 931 819
2138 1718 -719
6805 769 742
4647 4159 76
404 7073 598
7169 2820 377
7235 4272 -132
2299 1062 -458
5614 5325 485
6597 3861 -716
4039 5734 -437
1808 5234 -861
2971 7174 819
5734 7228 -815
6926 875 236
3679 2705 -369
3307 7259 -773
7193 3572 743
6009 3637 536
1899 7231 -415
7847 4186 303
993 531 185
3383 1176 881
4662 4130 205
4282 2964 488
6151 4972 827
3477 3604 974
4658 2356 410
5716 7214 985
8024 5751 -512
3163 6622 735
6833 7459 -295
6777 5357 -20
7044 1513 -632
2420 4354 479
2918 3887 -560
5342 5996 -908
7361 472 -146
108 4162 -873
2735 4226 -2
7291 5714 -505
7182 7338 620
2537 7934 -871
7272 3357 691
947 7674 397
6007 3817 464
7055 5326 -148
3250 6134 535
6995 3501 485
3841 2664 -215
5426 6670 -204
2077 1552 300
216 4668 926
5076 7376 -977
6157 3529 -858
5840 6753 -521
2062 6545 239
262 3683 -934
5680 2788 -626
6865 169 -704
979 2713 441
6939 4847 -938
2173 8064 457
8038 5329 -538
2227 5816 123
6570 6096 -953
5603 3585 -502
5654 404 -50
6385 4692 986
4870 3501 -730
5950 5111 -866
4523 7836 -609
5256 5803 986
7791 1932 -780
4817 2036 698
2328 5624 -723
6211 6832 173
4882 6995 904
5984 220 -973
1733 131 -487
7377 1552 104
7741 2099 837
4790 1955 541
3799 1193 -832
5455 4952 -428
1755 1035 -809
6312 5396 -586
3377 3136 -646
2549 1439 537
2981 2051 -280
1640 7420 866
604 1203 489
6731 602 954
6555 3321 735
8009 6224 28
7884 2782 -780
6831 5112 -363
909 6349 -794
3181 982 -933
2639 7519 457
6590 2832 870
3029 2420 -162
5186 5851 642
6250 4655 643
4147 7535 -684
64 3005 792
4483 572 19
7333 6695 180
4847 3256 -14
6431 5577 -538
1297 2836 766
7538 136 -348
7991 690 988
7152 4088 499
738 8001 -819
2824 4888 148
2019 3627 273
1578 1442 -342
2539 700 -494
5508 5888 -600
2058 6666 -567
5528 6207 -961
7594 1775 -276
1760 4632 -792
3132 2669 -619
1615 5647 256
6081 4955 -982
498 5515 405
1193 3561 854
6571 1934 975
7402 5159 517
7712 604 311
1772 7068 104
28 1558 -781
6335 5394 -526
7140 5581 -26
4361 1413 -209
5311 2097 146
5123 953 -773
5757 7249 594
8104 5465 300
74 2239 -230
7700 1525 -465
3909 2249 -877
2215 357 -406
4353 3625 -939
5606 3337 -271
7525 6099 -1
6741 3338 974
7965 1202 109
5382 6282 -209
528 2858 754
1434 6557 14
7289 2368 -343
1453 5734 237
6892 5674 -215
4921 6197 84
5716 5681 617
2173 4027 80
5269 4322 -197
4895 4546 13
2432 1771 -942
1362 3572 279
111 7816 -483
3070 3223 22
6782 3321 -749
2628 4148 -758
6333 246 834
914 410 626
6344 3860 -303
4169 1761 504
643 6713 -784
4143 3221 -301
6131 4169 954
5601 3575 112
1517 2465 685
4725 5231 -316
5722 5868 -959
228 506 534
564 1208 634
4054 7786 -377
8103 7165 400
5507 8016 317
121 6510 -456
1616 6289 490
993 5344 116
4505 7821 813
6111 2260 156
2193 6976 -240
5658 2407 -794
2502 7935 -208
2608 7995 48
1714 323 -116
2336 7099 629
6220 4390 -587
7048 768 912
7027 7240 908
1568 7458 -558
6630 3550 -342
3565 63 222
587 2371 -234
1819 1589 -272
3516 3302 368
3818 2703 237
280 7475 81
217 5053 43
103 662 -733
2281 3534 628
6567 4661 -357
4416 8020 776
1228 119 -230
1249 3253 154
