16
861 941
101 412 -846
640 52 895
287 817 152
360 413 908
13 509 622
426 541 868
835 292 488
520 899 -453
662 445 -292
510 617 839
456 688 -556
419 782 764
504 635 -605
776 529 -48
423 909 -24
435 690 -660
570 23 -475
176 372 -125
579 89 248
316 417 -767
414 933 -956
848 86 -627
134 223 -639
801 861 -986
55 948 -201
951 966 659
527 808 -359
246 649 407
289 453 558
704 812 -743
1 441 -551
666 283 -93
630 237 971
281 469 529
547 241 -124
440 824 -642
511 924 351
767 264 -608
143 260 193
252 573 -193
354 862 -494
374 356 -935
263 127 -758
47 224 251
89 691 401
681 962 -379
878 932 671
403 853 871
202 515 -478
363 11 -71
202 59 -242
287 691 -46
243 432 -291
479 384 104
465 409 57
922 8 866
866 154 -514
539 580 315
325 366 232
383 297 -68
499 903 347
316 329 906
35 754 -451
1 889 892
580 328 -289
694 41 -71
173 419 -631
540 959 -288
892 236 607
94 129 165
332 131 -485
926 423 503
100 353 -684
926 959 -136
559 241 499
661 112 815
689 104 437
220 832 -139
834 865 204
904 412 -454
375 146 -191
464 399 228
10 39 626
503 390 -874
864 823 -248
603 555 694
177 196 -758
161 757 -554
701 42 669
201 346 267
817 366 -690
757 685 -640
417 483 -560
63 38 892
340 382 528
811 369 902
949 478 -834
737 211 -54
189 147 335
915 679 191
361 780 377
702 182 -515
88 281 -499
153 157 363
356 360 821
676 100 531
612 756 -282
880 88 651
53 223 -771
905 135 -566
784 676 -932
865 964 -495
296 509 441
338 408 567
190 549 772
359 602 742
797 566 -611
418 606 5
844 776 18
224 803 -724
469 690 832
352 499 -141
598 586 -1000
316 526 20
855 602 268
940 358 168
140 562 -416
915 884 934
47 566 498
444 152 -483
760 654 -618
420 428 -159
737 896 -974
609 446 -498
739 358 -798
856 524 -531
360 526 996
710 820 -611
358 647 -460
159 708 -974
730 830 95
293 391 624
663 431 151
624 519 262
958 100 17
253 868 -175
856 10 891
656 574 -564
964 433 -604
723 263 114
818 871 -842
124 705 73
416 293 -947
912 443 346
956 681 -203
905 809 -567
805 160 707
249 806 789
627 489 -620
528 961 361
343 595 -532
194 439 -281
427 476 768
412 79 -293
450 74 -90
376 833 989
629 961 636
580 448 536
46 307 -439
863 495 -537
421 752 -525
959 48 744
917 924 -940
926 359 -534
150 54 -929
914 457 -509
711 345 49
547 420 925
862 23 -120
508 858 -289
34 75 -612
883 719 878
488 527 842
831 834 189
874 268 -517
64 172 749
62 54 -266
523 874 -239
14 696 -698
43 532 -281
496 214 -641
693 676 -885
438 892 949
479 936 803
501 508 518
59 875 -71
836 13 471
170 638 513
418 715 -332
957 706 -341
502 898 -615
111 463 -521
611 298 -667
808 145 676
773 119 -860
562 602 -175
836 432 522
629 785 -190
782 337 -585
437 275 -565
725 652 -884
599 360 -515
259 365 956
545 882 219
280 790 827
565 144 -192
726 573 73
83 604 -214
845 764 207
943 807 769
52 678 -130
39 154 -920
15 636 -628
75 765 144
479 525 -35
692 447 -990
349 220 486
722 10 -498
590 33 662
97 727 432
848 917 -274
682 309 315
200 935 -285
560 180 -533
866 606 -400
517 810 970
742 847 409
672 579 -904
318 138 -327
402 263 189
569 49 -979
489 682 -143
552 81 404
615 220 -734
605 304 -970
271 417 918
332 813 161
898 878 -443
800 91 771
609 142 571
856 963 340
836 169 398
457 240 235
882 581 -742
873 193 254
749 560 -778
400 471 -703
605 469 -238
535 639 168
119 916 904
665 455 982
427 961 219
557 300 680
935 486 -814
330 192 -854
40 946 -393
531 195 729
849 896 -63
852 849 -538
562 122 399
363 54 833
428 508 -44
81 428 189
863 859 -145
952 543 96
548 693 276
340 337 482
618 930 -438
643 669 -702
83 522 857
141 169 168
152 454 772
552 308 691
66 375 -372
770 67 -722
590 308 -264
315 503 392
106 944 31
217 660 -563
597 854 -227
785 175 -102
662 819 344
98 674 988
848 869 -864
461 922 -156
285 606 937
289 951 650
63 329 -13
165 78 -274
257 356 -171
927 215 -621
88 628 -710
552 308 -172
555 93 230
131 562 813
637 624 -577
660 269 -464
564 592 252
305 868 -45
109 542 399
148 772 74
716 882 -900
633 195 759
684 670 186
489 779 -987
657 541 651
814 717 -281
444 609 874
412 722 -608
619 20 327
924 747 932
289 245 -252
632 936 791
303 18 -994
44 723 134
960 409 -720
954 367 735
122 670 -277
856 49 246
580 361 -628
376 392 -461
746 622 -395
263 159 184
327 792 -299
481 177 931
459 453 9
321 72 139
657 500 -594
285 157 -803
309 582 -173
577 848 866
342 368 -141
348 482 -817
57 829 452
814 85 642
891 954 -802
306 935 859
195 726 -147
907 687 824
751 426 491
374 393 363
155 152 719
690 216 238
539 646 64
478 347 784
324 480 -299
521 763 -237
155 94 -378
601 173 -887
199 618 -998
126 336 -631
371 255 -286
393 779 -159
450 478 154
220 431 816
754 210 139
715 348 385
307 499 322
791 397 373
966 730 -544
281 429 233
917 626 356
205 844 515
273 383 796
772 88 623
111 193 -143
346 492 -480
703 803 -645
806 175 360
168 841 -796
479 831 890
110 186 559
591 592 539
455 588 -915
62 561 263
140 325 602
139 318 598
438 339 358
566 143 -409
144 778 -599
336 763 618
802 317 228
641 70 -24
122 34 561
130 380 450
956 262 -975
794 514 -564
136 210 -921
902 584 997
476 951 -79
781 13 673
792 275 675
324 215 -876
303 479 -583
207 639 902
368 606 665
729 862 -928
647 967 714
678 479 526
858 617 -72
768 966 245
391 242 -408
340 76 -518
617 319 -485
671 308 -61
335 563 -113
849 840 963
167 142 717
385 656 -724
380 72 -601
896 851 666
418 953 -351
102 359 -583
808 881 -891
12 311 419
461 677 -447
614 129 473
411 844 976
230 571 825
741 238 -792
231 905 909
774 345 535
152 370 -302
318 791 478
245 749 -70
302 74 175
887 746 -327
95 936 170
333 398 -181
106 174 416
108 317 320
945 111 -771
58 680 -152
284 590 -949
942 517 -112
701 37 -876
687 946 -259
614 131 154
453 250 512
604 829 -877
369 337 -680
583 892 -728
868 290 74
782 149 707
870 744 -669
557 610 558
173 909 -15
716 342 -442
158 257 449
363 847 -435
430 203 -241
790 828 -625
949 226 -470
552 428 -13
408 964 200
319 476 830
935 433 -987
531 434 -41
17 445 -394
436 831 -432
156 758 -895
509 781 462
93 349 -287
697 510 965
766 91 248
252 931 969
944 408 -566
539 824 -923
271 95 305
759 700 541
913 245 -599
394 190 380
333 714 -90
318 161 759
33 130 -588
364 467 900
556 822 618
271 916 -741
125 62 425
855 345 -140
69 649 803
686 292 -208
200 769 10
155 71 315
778 607 480
645 324 -868
755 135 900
410 288 899
870 175 932
732 345 -352
598 335 -899
907 273 -105
188 396 -136
409 746 278
517 331 -808
667 110 -841
590 768 -354
343 577 -154
315 545 515
726 828 316
196 958 201
695 963 -829
241 230 -583
899 774 412
891 673 -417
948 663 692
800 719 -346
832 207 -778
912 440 -534
437 767 -659
930 786 874
730 30 -801
689 543 -420
153 131 914
963 27 146
27 182 -681
211 226 140
831 217 -494
71 78 -461
964 234 261
765 598 -713
906 50 535
770 437 -744
647 258 583
689 529 974
766 887 890
885 819 38
822 377 593
536 232 477
717 478 561
903 409 -242
749 791 -772
932 463 -966
476 850 -941
516 209 664
70 361 161
583 169 -238
451 962 -633
553 191 -102
310 38 561
78 94 -979
713 892 394
105 267 965
330 511 415
591 43 146
297 307 -107
614 91 705
199 506 639
933 707 -812
812 854 5
44 427 104
624 476 -757
190 655 451
223 514 -296
953 924
112 447 -186
577 813 -334
730 73 -789
626 314 -357
231 121 702
832 203 -746
320 74 -534
427 456 17
190 438 852
203 563 119
823 857 -55
485 821 -441
95 276 534
508 386 0
326 656 267
773 885 -671
120 319 -439
732 23 -737
393 215 346
757 189 -990
259 507 653
700 873 -912
790 51 -326
116 406 -280
117 562 -470
739 142 -821
48 637 168
98 17 -977
646 477 875
709 121 982
502 588 151
550 73 1000
911 354 328
48 467 377
4 558 19
79 803 163
538 892 993
269 272 -681
150 562 -953
453 574 847
586 764 -713
585 166 1
735 257 752
696 324 -736
932 413 532
323 570 -167
939 297 855
722 577 -47
331 201 -183
367 750 -450
15 616 -895
271 788 562
439 361 41
174 679 -108
10 736 -590
568 559 752
595 159 -216
18 951 132
852 919 -879
408 303 742
832 499 -857
95 833 286
80 556 -137
173 510 -261
462 474 702
916 168 -796
639 564 83
790 19 254
508 260 289
641 581 -528
626 755 -377
884 461 -399
721 540 -616
706 225 70
555 248 -330
847 495 -398
216 215 -842
61 482 -510
688 384 -942
566 521 881
351 390 -904
809 375 -606
244 368 -811
133 522 -479
858 649 250
374 492 999
231 340 49
169 896 -857
943 371 -807
878 74 925
135 241 -780
83 43 540
334 32 -184
824 534 -171
34 661 461
217 187 -85
293 176 967
764 393 796
583 725 192
54 125 -157
711 221 941
137 146 -609
324 534 413
5 625 -330
95 749 957
6 291 -841
109 913 875
551 847 -84
906 520 809
528 705 -56
766 256 150
407 509 254
25 143 -733
588 226 523
248 886 -595
730 405 566
593 900 261
266 913 486
798 568 254
186 772 420
672 61 775
197 28 -311
681 419 -215
253 595 966
136 864 -532
161 90 754
619 370 542
264 532 854
242 802 -979
381 648 -469
275 936 -500
528 213 -578
707 580 401
843 236 578
342 495 706
482 502 451
488 318 998
493 399 -303
144 91 -893
582 451 450
320 668 -984
690 469 -989
396 579 784
891 886 955
866 918 -931
164 260 846
297 218 872
241 230 -440
76 460 -374
18 526 -184
447 669 -814
266 409 -979
433 241 851
856 645 300
368 447 729
409 167 917
918 470 -746
386 639 -615
804 655 282
193 658 271
867 237 775
415 327 795
751 10 -369
341 195 908
513 552 -801
188 700 987
562 578 -62
225 410 -691
220 148 959
196 101 134
902 43 -857
355 103 -751
374 424 410
686 931 900
313 235 -153
21 312 251
320 113 43
878 470 -750
518 946 481
808 584 -93
593 91 -917
515 609 131
310 520 783
70 362 820
223 101 729
240 464 -273
581 280 -405
36 135 -880
151 495 -703
629 763 -500
30 699 -531
224 251 -146
166 37 909
56 523 -297
684 782 -216
476 755 -146
563 628 307
386 503 -132
367 44 -476
541 340 569
731 8 -888
200 207 -959
472 149 162
394 752 -859
154 309 -100
643 219 -187
665 832 -381
479 719 150
714 848 -157
422 42 -206
89 816 843
710 755 24
896 29 -845
537 333 627
648 50 301
458 122 250
199 941 766
268 83 710
777 50 -641
391 70 993
476 870 880
291 199 -240
783 776 959
324 329 694
895 828 -57
32 699 614
475 399 776
437 415 -426
503 428 506
298 670 280
366 111 737
374 907 -92
921 301 -42
211 879 127
819 9 -576
393 120 906
805 447 649
559 818 842
519 898 95
180 696 601
673 822 357
285 274 969
767 516 -212
351 178 14
899 570 -693
859 350 19
756 910 -386
327 318 -495
701 675 996
605 658 900
422 494 929
15 536 -564
703 107 -823
756 764 -75
592 186 977
906 684 -349
891 426 942
367 894 -903
130 216 -145
612 166 992
129 130 -907
235 438 67
374 292 -865
731 920 701
637 871 -440
298 553 498
286 901 248
116 546 534
388 489 -266
377 929 -672
353 363 57
414 1 -817
73 39 -136
29 131 169
179 197 849
647 482 206
2 637 -285
860 100 82
913 643 934
54 927 -594
479 454 -39
145 56 -332
603 277 -586
22 384 205
467 525 -976
309 565 739
367 211 -4
280 62 -502
85 833 246
840 55 124
942 640 -398
539 147 255
794 233 659
260 444 556
426 39 -407
310 333 982
516 569 -174
242 148 344
341 815 977
900 461 -576
614 413 -209
906 209 -602
459 285 652
41 730 874
252 253 653
521 289 869
621 918 -125
349 857 197
57 291 -959
120 147 -634
110 679 382
739 281 984
468 81 547
791 861 -397
539 833 -755
467 451 928
14 435 822
265 725 302
273 794 162
868 728 18
575 842 -327
184 745 -259
368 383 -996
583 774 996
149 83 492
203 903 -208
59 295 -40
859 543 -97
629 931 -765
24 203 473
872 724 745
485 343 967
692 903 -339
373 388 -412
666 458 -650
524 107 -876
9 212 86
63 51 -910
314 338 -883
861 487 146
470 13 -411
828 169 -779
57 721 761
566 946 -255
367 920 789
682 479 -600
231 116 454
465 664 -614
116 75 -667
700 151 -808
106 897 -772
591 106 -279
66 756 815
927 92 793
5 660 266
762 863 -771
298 379 -934
388 839 -759
250 535 738
392 256 -803
903 153 -236
348 691 -933
1 146 -103
439 261 584
739 793 602
288 950 -371
61 927 -517
816 659 294
291 286 174
891 110 -816
81 327 -749
649 497 -998
383 496 630
885 876 259
866 743 -920
250 102 712
321 867 244
79 664 -778
832 665 223
421 428 412
461 62 747
13 316 347
445 591 -529
664 944 264
296 345 -21
865 308 86
549 498 827
696 19 918
667 266 -560
707 560 811
683 126 38
639 116 156
224 650 960
587 111 406
580 149 980
833 368 888
750 926 -990
474 750 -928
251 794 807
177 527 287
204 860 110
41 855 921
784 696 662
28 919 357
368 47 472
195 807 976
612 97 -920
554 644 136
348 631 -101
670 255 -267
65 629 -307
896 501 898
710 296 -924
922 831 857
616 571 -740
149 49 -736
911 289 600
351 668 -230
838 593 -552
341 537 157
383 237 -220
695 301 565
6 654 -53
228 442 -666
340 895 -477
397 48 -839
286 796 -423
647 502 -944
84 858 66
144 661 -742
711 152 -631
142 580 -105
628 571 222
799 322 577
552 925 -638
57 128 -962
871 288 544
374 76 -881
647 692 -144
604 542 -1
51 894 -520
702 697 -699
786 817 -180
269 411 339
749 772 669
35 643 47
656 424 -861
13 667 952
27 568 -184
633 918 -560
118 448 50
812 861 -526
492 535 -374
722 714 -544
714 78 -163
368 180 -557
422 702 768
215 911 835
270 667 447
648 56 -974
753 210 43
684 805 374
629 565 -647
558 778 -510
276 472 370
247 278 186
347 830 865
227 928 -84
716 747 293
64 937 577
793 785 -820
452 740 -19
636 801 -277
425 729 412
399 288 -844
368 51 656
208 440 -948
306 225 -746
277 258 -302
713 66 -341
364 687 -517
763 602 133
890 363 -349
316 410 179
202 462 -878
54 863 -851
72 902 549
322 320 430
641 902 765
652 602 961
233 719 -11
481 211 -501
346 51 199
44 56 -862
425 398 538
69 92 794
680 543 -390
826 205 -127
711 716 -82
344 323 623
943 551 954
225 548 -57
171 110 822
336 49 -890
368 216 602
853 234 863
301 134 981
908 201 -971
938 741 -438
749 713 382
820 325 -647
833 368 -732
92 3 859
146 363 -200
221 567 -128
319 41 -715
320 111 192
387 514 -179
345 375 552
322 419 94
950 506 -936
586 826 215
543 183 -718
432 244 394
253 289 -139
220 573 -253
645 1 321
460 71 547
345 756 -975
298 667 -78
581 76 -647
594 572 475
906 641 -665
91 106 -854
127 815 158
229 213 -952
486 689 -796
282 162 -986
495 613 -543
673 51 573
749 242 -812
69 170 -927
853 213 538
114 730 958
933 370 730
802 553 -104
857 697 -29
407 684 157
729 765 -715
381 513 9
209 521 -822
92 533 810
301 68 312
311 901 560
450 727 -490
749 893 381
259 514 -351
187 680 -927
19 774 -577
167 870 -118
249 198 -806
36 723 601
219 581 925
924 929 -191
687 489 505
813 900 703
99 580 117
307 457 -589
658 271 -814
97 760 -661
758 382 774
148 160 -607
31 400 612
304 464 180
913 415 905
205 499 -739
698 727 54
395 238 491
636 482 -186
856 235 973
504 699 822
583 774 737
224 569 -337
649 887 853
170 105 -533
577 887 393
489 321 -143
839 304 -666
310 200 608
548 498 157
828 162 -550
542 809 103
601 910 693
9 30 544
20 643 -434
412 374 468
409 351 -449
270 704 728
47 192 518
79 935 644
579 874 -377
420 941 179
829 16 953
70 501 -524
228 793 509
42 875 -181
531 324 -503
158 793 -886
579 155 -317
655 867 876
546 418 417
627 571 895
606 305 544
519 600 829
432 267 578
177 6 482
841 673 -682
240 360 -212
503 726 -699
686 694 -511
23 458 454
290 135 849
912 145 -633
688 504 345
624 61 633
805 220 -889
724 431 -621
907 682 -665
159 783 24
668 127 680
319 273 18
394 532 -55
667 105 -128
657 743 -736
857 122 -241
92 217 890
230 509 -177
546 149 752
43 280 -456
306 586 -132
442 705 768
918 221 600
337 56 -736
293 237 64
517 882 211
383 642 680
334 916 -800
405 852 -834
304 686 724
143 856 -329
803 890 78
29 402 -324
433 727 476
375 241 679
504 748 -515
349 136 -503
824 945 548
104 946 -790
481 580 -521
856 65 80
145 610 525
405 608 682
525 209 151
875 806 -849
817 888 -739
87 59 461
302 834 -252
757 403 -134
822 803 -929
785 229 627
760 720 965
337 748 -242
885 205 -469
193 756 -727
292 609 -694
461 911 350
888 71 -626
468 905 -653
150 657 769
25 194 690
595 9 713
491 42 -457
188 685 -13
671 884 -810
29 897 -11
688 939 225
349 695 -646
612 146 807
376 875 83
504 892 -789
248 1 798
473 302 -896
159 926 -869
912 914 818
641 78 -14
58 952 -63
129 547 338
879 725 -890
853 462 -33
149 580 780
433 635 -253
865 110 452
49 336 809
922 243 -74
307 678 214
458 29 116
879 100 853
268 430 -515
212 255 875
197 814 912
507 843 765
18 100 -261
776 867 197
698 325 -994
896 422 620
605 254 -330
292 66 -728
833 204 -53
360 34 -127
472 100 303
786 324 -388
462 126 -173
844 365 -17
16 533 -390
161 505 988
558 639 56
160 120 961
558 588 -139
6 513 252
807 586 866
264 209 -130
209 40 -696
561 900 161
121 934 457
77 886 883
153 510 974
212 16 -461
84 454 -753
387 800 565
747 723 -568
623 765 -593
260 476 97
308 282 832
711 896 872
43 619 -964
472 341 -970
683 368 -527
824 265 797
543 280 623
631 552 -770
488 42 840
312 594 -818
275 607 -597
217 272 266
255 323 704
159 265 -780
448 869 905
837 219 -536
379 430 -747
710 171 -586
637 271 -249
901 180 767
830 63 -719
588 27 641
611 408 988
894 748 -889
177 122 653
51 512 -380
318 110 -695
140 66 -424
718 536 -273
355 125 -269
772 795 221
546 385 -365
347 409 994
641 98 120
116 107 -190
630 27 -909
456 199 876
47 436 38
814 66 -37
314 410 -914
323 159 95
25 621 -243
820 659 184
950 845 743
333 659 51
811 442 -700
709 247 -488
518 787 452
211 914 817
5 107 929
272 77 -435
663 750 -759
605 884 -511
370 79 -752
840 869 602
882 115 422
412 373 -754
425 760 434
161 376 -755
930 822 -912
396 652 -518
818 939 -328
876 795 485
59 833 541
707 573 -550
170 229 -646
336 53 -301
290 478 34
776 614 -850
716 272 194
922 713 -882
339 123 -590
377 871 -387
422 358 -377
41 148 10
824 9 -981
478 767 107
915 563 90
548 737 -836
737 692 -283
786 89 172
8 475 997
886 186 265
413 324 702
624 133 300
377 943 981
137 904 -817
425 529 642
685 894 113
803 458 -206
541 883 548
870 241 -559
567 254 960
373 16 -671
615 761 -513
686 311 637
265 321 233
104 936 -345
732 777 878
92 385 850
807 798 246
416 562 700
815 396 567
922 499 -400
891 321 764
89 645 875
673 413 80
673 105 908
460 138 319
894 512 -16
541 726 564
949 90 232
299 444 -954
255 940 769
717 129 867
500 767 847
782 173 651
420 553 -428
317 939 -306
7 353 383
412 374 140
605 612 980
308 738 -288
617 7 992
916 276 -763
498 625 737
200 609 397
139 128 577
657 813 843
912 392 -797
2 448 750
165 898 -356
731 577 -584
652 586 -317
335 364 602
617 815 882
934 557 841
912 856 -495
410 364 140
606 150 -289
854 366 -240
656 936 -859
123 443 510
96 332 -507
507 775 176
621 297 574
279 869 261
494 613 716
728 237 -192
360 684 769
828 591 371
309 525 979
273 704 -137
896 731 841
441 30 245
508 405 -270
604 294 -184
198 74 -403
736 43 -668
558 535 -257
675 292 -717
262 459 -955
528 548 -745
565 333 65
153 636 -581
19 674 368
184 219 856
248 101 312
511 401 -471
725 742 537
587 279 341
792 425 92
510 362 -484
567 288 -331
154 731 546
578 413 615
275 91 -710
780 85 -590
53 411 -86
6 589 -627
197 214 877
748 892 -412
